timestamp,safety_switch_available,safety_off,override_available,override_enabled
9094160,1,1,0,0
9118125,1,1,0,0
9138118,1,1,0,0
9158118,1,1,0,0
9178904,1,1,0,0
9198894,1,1,0,0
9222941,1,1,0,0
9242928,1,1,0,0
9266970,1,1,0,0
9290891,1,1,0,0
9314972,1,1,0,0
9334981,1,1,0,0
9354976,1,1,0,0
9374936,1,1,0,0
9399721,1,1,0,0
9423754,1,1,0,0
9443744,1,1,0,0
9467714,1,1,0,0
9491800,1,1,0,0
9511788,1,1,0,0
9531769,1,1,0,0
9551740,1,1,0,0
9575752,1,1,0,0
9599746,1,1,0,0
9620527,1,1,0,0
9644526,1,1,0,0
9664533,1,1,0,0
9688528,1,1,0,0
9708534,1,1,0,0
9728531,1,1,0,0
10266133,1,1,0,0
10286155,1,1,0,0
10306904,1,1,0,0
10326918,1,1,0,0
10350897,1,1,0,0
10374891,1,1,0,0
10394920,1,1,0,0
10418917,1,1,0,0
10442892,1,1,0,0
10466933,1,1,0,0
10490893,1,1,0,0
10510896,1,1,0,0
10531715,1,1,0,0
10551722,1,1,0,0
10571715,1,1,0,0
10595718,1,1,0,0
10619716,1,1,0,0
10639717,1,1,0,0
10659717,1,1,0,0
10683720,1,1,0,0
10707727,1,1,0,0
10727717,1,1,0,0
10752530,1,1,0,0
10776569,1,1,0,0
10796553,1,1,0,0
10820536,1,1,0,0
10840524,1,1,0,0
10864578,1,1,0,0
10884553,1,1,0,0
10904556,1,1,0,0
10928526,1,1,0,0
10948529,1,1,0,0
10972543,1,1,0,0
10993385,1,1,0,0
11017339,1,1,0,0
11037392,1,1,0,0
11061325,1,1,0,0
11085363,1,1,0,0
11105353,1,1,0,0
11125348,1,1,0,0
11149333,1,1,0,0
11169315,1,1,0,0
11190121,1,1,0,0
11214138,1,1,0,0
11234151,1,1,0,0
11254207,1,1,0,0
11274164,1,1,0,0
11298121,1,1,0,0
11322157,1,1,0,0
11342133,1,1,0,0
11362152,1,1,0,0
11386145,1,1,0,0
11406952,1,1,0,0
11426925,1,1,0,0
11446928,1,1,0,0
11466917,1,1,0,0
11486921,1,1,0,0
11510963,1,1,0,0
11534955,1,1,0,0
11554952,1,1,0,0
11574965,1,1,0,0
11594929,1,1,0,0
11618893,1,1,0,0
11639715,1,1,0,0
11659718,1,1,0,0
11679830,1,1,0,0
11703728,1,1,0,0
11727726,1,1,0,0
11747715,1,1,0,0
11771745,1,1,0,0
11795715,1,1,0,0
11819757,1,1,0,0
11839761,1,1,0,0
11859753,1,1,0,0
11883726,1,1,0,0
11904560,1,1,0,0
11928517,1,1,0,0
11948523,1,1,0,0
11968539,1,1,0,0
11992525,1,1,0,0
12016532,1,1,0,0
12036563,1,1,0,0
12060532,1,1,0,0
12081413,1,1,0,0
12101361,1,1,0,0
12121381,1,1,0,0
12141360,1,1,0,0
12161337,1,1,0,0
12185323,1,1,0,0
12209368,1,1,0,0
12229361,1,1,0,0
12249440,1,1,0,0
12269365,1,1,0,0
12289323,1,1,0,0
12309410,1,1,0,0
12330133,1,1,0,0
12350159,1,1,0,0
12374091,1,1,0,0
12394095,1,1,0,0
12418148,1,1,0,0
12442092,1,1,0,0
12466141,1,1,0,0
12486208,1,1,0,0
12510171,1,1,0,0
12534921,1,1,0,0
12554923,1,1,0,0
12578942,1,1,0,0
12602972,1,1,0,0
12622944,1,1,0,0
12646991,1,1,0,0
12667001,1,1,0,0
12686955,1,1,0,0
12710955,1,1,0,0
12731722,1,1,0,0
12755737,1,1,0,0
12775749,1,1,0,0
12795751,1,1,0,0
12819723,1,1,0,0
12839715,1,1,0,0
12859731,1,1,0,0
12883766,1,1,0,0
12907720,1,1,0,0
12927715,1,1,0,0
12951715,1,1,0,0
12971715,1,1,0,0
12992532,1,1,0,0
13012521,1,1,0,0
13036608,1,1,0,0
13060517,1,1,0,0
13084561,1,1,0,0
13108517,1,1,0,0
13128533,1,1,0,0
13152525,1,1,0,0
13176525,1,1,0,0
13197341,1,1,0,0
13217349,1,1,0,0
13241348,1,1,0,0
13261343,1,1,0,0
13281350,1,1,0,0
13305392,1,1,0,0
13325356,1,1,0,0
13345325,1,1,0,0
13369439,1,1,0,0
13389370,1,1,0,0
13409336,1,1,0,0
13429370,1,1,0,0
13450182,1,1,0,0
13470133,1,1,0,0
13490132,1,1,0,0
13510145,1,1,0,0
13534196,1,1,0,0
13558105,1,1,0,0
13578131,1,1,0,0
13602140,1,1,0,0
13622139,1,1,0,0
13642957,1,1,0,0
13662967,1,1,0,0
13686915,1,1,0,0
13710937,1,1,0,0
13734915,1,1,0,0
13754917,1,1,0,0
13778964,1,1,0,0
13798924,1,1,0,0
13818962,1,1,0,0
13838957,1,1,0,0
13859758,1,1,0,0
13879753,1,1,0,0
13899756,1,1,0,0
13923759,1,1,0,0
13947728,1,1,0,0
13967744,1,1,0,0
13987741,1,1,0,0
14011734,1,1,0,0
14035721,1,1,0,0
14059765,1,1,0,0
14083715,1,1,0,0
14104533,1,1,0,0
14124518,1,1,0,0
14144538,1,1,0,0
14168560,1,1,0,0
14192564,1,1,0,0
14216518,1,1,0,0
14236519,1,1,0,0
14260523,1,1,0,0
14280554,1,1,0,0
14301369,1,1,0,0
14321377,1,1,0,0
14345307,1,1,0,0
14365328,1,1,0,0
14389334,1,1,0,0
14409343,1,1,0,0
14429316,1,1,0,0
14449370,1,1,0,0
14469333,1,1,0,0
14493340,1,1,0,0
14513350,1,1,0,0
14534118,1,1,0,0
14554122,1,1,0,0
14574130,1,1,0,0
14594132,1,1,0,0
14614141,1,1,0,0
14634125,1,1,0,0
14654124,1,1,0,0
14674118,1,1,0,0
14698128,1,1,0,0
14718128,1,1,0,0
14742127,1,1,0,0
14762951,1,1,0,0
14786992,1,1,0,0
14806983,1,1,0,0
14826968,1,1,0,0
14846965,1,1,0,0
14866950,1,1,0,0
14890941,1,1,0,0
14915015,1,1,0,0
14938924,1,1,0,0
14962951,1,1,0,0
14982961,1,1,0,0
15007718,1,1,0,0
15031722,1,1,0,0
15051715,1,1,0,0
15071715,1,1,0,0
15091715,1,1,0,0
15111715,1,1,0,0
15131715,1,1,0,0
15155718,1,1,0,0
15179715,1,1,0,0
15199784,1,1,0,0
15220557,1,1,0,0
15240537,1,1,0,0
15260533,1,1,0,0
15284587,1,1,0,0
15308518,1,1,0,0
15328516,1,1,0,0
15352555,1,1,0,0
15372562,1,1,0,0
15396520,1,1,0,0
15417291,1,1,0,0
15441316,1,1,0,0
15465336,1,1,0,0
15485293,1,1,0,0
15505316,1,1,0,0
15529311,1,1,0,0
15553417,1,1,0,0
15577297,1,1,0,0
15601329,1,1,0,0
15625301,1,1,0,0
15646125,1,1,0,0
15666127,1,1,0,0
15690120,1,1,0,0
15710124,1,1,0,0
15734121,1,1,0,0
15758165,1,1,0,0
15782189,1,1,0,0
15802205,1,1,0,0
15826120,1,1,0,0
15850146,1,1,0,0
15870932,1,1,0,0
15890947,1,1,0,0
15910962,1,1,0,0
15930941,1,1,0,0
15954915,1,1,0,0
15978962,1,1,0,0
15998923,1,1,0,0
16022945,1,1,0,0
16046955,1,1,0,0
16070965,1,1,0,0
16094919,1,1,0,0
16118955,1,1,0,0
16139758,1,1,0,0
16159769,1,1,0,0
16179774,1,1,0,0
16203722,1,1,0,0
16223723,1,1,0,0
16243722,1,1,0,0
16263729,1,1,0,0
16283731,1,1,0,0
16304534,1,1,0,0
16324516,1,1,0,0
16348542,1,1,0,0
16372520,1,1,0,0
16396559,1,1,0,0
16420519,1,1,0,0
16444519,1,1,0,0
16464525,1,1,0,0
16484520,1,1,0,0
16508505,1,1,0,0
16528520,1,1,0,0
16549341,1,1,0,0
16573321,1,1,0,0
16597330,1,1,0,0
16621312,1,1,0,0
16645373,1,1,0,0
16669318,1,1,0,0
16693367,1,1,0,0
16713398,1,1,0,0
16737315,1,1,0,0
16757313,1,1,0,0
16782128,1,1,0,0
16806182,1,1,0,0
16826164,1,1,0,0
16846167,1,1,0,0
16870116,1,1,0,0
16894202,1,1,0,0
16918118,1,1,0,0
16938932,1,1,0,0
16958935,1,1,0,0
16982936,1,1,0,0
17002915,1,1,0,0
17022915,1,1,0,0
17042929,1,1,0,0
17066939,1,1,0,0
17086930,1,1,0,0
17106939,1,1,0,0
17130915,1,1,0,0
17150921,1,1,0,0
17170956,1,1,0,0
17194916,1,1,0,0
17219749,1,1,0,0
17243785,1,1,0,0
17263786,1,1,0,0
17287729,1,1,0,0
17311725,1,1,0,0
17331745,1,1,0,0
17351753,1,1,0,0
17371730,1,1,0,0
17395729,1,1,0,0
17419775,1,1,0,0
17440495,1,1,0,0
17460498,1,1,0,0
17484570,1,1,0,0
17504563,1,1,0,0
17528506,1,1,0,0
17552569,1,1,0,0
17572580,1,1,0,0
17592538,1,1,0,0
17612539,1,1,0,0
17636572,1,1,0,0
17660539,1,1,0,0
17681349,1,1,0,0
17705314,1,1,0,0
17725315,1,1,0,0
17749363,1,1,0,0
17769321,1,1,0,0
17793365,1,1,0,0
17817321,1,1,0,0
17837332,1,1,0,0
17857335,1,1,0,0
17877363,1,1,0,0
17898141,1,1,0,0
17922199,1,1,0,0
17946118,1,1,0,0
17970178,1,1,0,0
17994125,1,1,0,0
18014135,1,1,0,0
18038132,1,1,0,0
18058129,1,1,0,0
18082126,1,1,0,0
18102121,1,1,0,0
18126129,1,1,0,0
18146131,1,1,0,0
18166923,1,1,0,0
18190979,1,1,0,0
18214925,1,1,0,0
18234927,1,1,0,0
18258956,1,1,0,0
18282915,1,1,0,0
18306949,1,1,0,0
18326949,1,1,0,0
18347753,1,1,0,0
18371715,1,1,0,0
18395752,1,1,0,0
18415714,1,1,0,0
18439754,1,1,0,0
18463748,1,1,0,0
18483740,1,1,0,0
18507758,1,1,0,0
18527776,1,1,0,0
18551722,1,1,0,0
18572493,1,1,0,0
18593324,1,1,0,0
18613324,1,1,0,0
18637327,1,1,0,0
18657354,1,1,0,0
18681360,1,1,0,0
18705323,1,1,0,0
18725377,1,1,0,0
18749431,1,1,0,0
18773370,1,1,0,0
18797371,1,1,0,0
18817349,1,1,0,0
18841322,1,1,0,0
18861325,1,1,0,0
18885416,1,1,0,0
18905364,1,1,0,0
18925361,1,1,0,0
18945350,1,1,0,0
18965354,1,1,0,0
18989322,1,1,0,0
19009323,1,1,0,0
19029322,1,1,0,0
19050138,1,1,0,0
19070118,1,1,0,0
19094162,1,1,0,0
19118163,1,1,0,0
19138137,1,1,0,0
19158150,1,1,0,0
19182191,1,1,0,0
19206118,1,1,0,0
19226930,1,1,0,0
19250933,1,1,0,0
19270960,1,1,0,0
19294954,1,1,0,0
19318915,1,1,0,0
19338916,1,1,0,0
19358915,1,1,0,0
19382965,1,1,0,0
19406932,1,1,0,0
19430970,1,1,0,0
19451726,1,1,0,0
19475729,1,1,0,0
19499697,1,1,0,0
19519760,1,1,0,0
19539786,1,1,0,0
19559773,1,1,0,0
19583691,1,1,0,0
19603798,1,1,0,0
19627692,1,1,0,0
19647697,1,1,0,0
19667706,1,1,0,0
19687702,1,1,0,0
19708525,1,1,0,0
19732558,1,1,0,0
19752548,1,1,0,0
19776524,1,1,0,0
19796544,1,1,0,0
19820596,1,1,0,0
19844517,1,1,0,0
19864516,1,1,0,0
19888524,1,1,0,0
19909323,1,1,0,0
19929354,1,1,0,0
19953443,1,1,0,0
19977370,1,1,0,0
19997325,1,1,0,0
20017344,1,1,0,0
20041328,1,1,0,0
20061416,1,1,0,0
20085358,1,1,0,0
20105322,1,1,0,0
20129381,1,1,0,0
20153364,1,1,0,0
20174133,1,1,0,0
20198183,1,1,0,0
20222119,1,1,0,0
20246124,1,1,0,0
20266118,1,1,0,0
20286136,1,1,0,0
20306146,1,1,0,0
20326158,1,1,0,0
20346915,1,1,0,0
20366931,1,1,0,0
20386921,1,1,0,0
20410915,1,1,0,0
20434927,1,1,0,0
20454918,1,1,0,0
20478994,1,1,0,0
20498930,1,1,0,0
20518927,1,1,0,0
20538915,1,1,0,0
20562977,1,1,0,0
20583692,1,1,0,0
20607739,1,1,0,0
20631722,1,1,0,0
20655728,1,1,0,0
20675747,1,1,0,0
20695754,1,1,0,0
20715748,1,1,0,0
20739715,1,1,0,0
20759715,1,1,0,0
20783756,1,1,0,0
20804530,1,1,0,0
20825370,1,1,0,0
20845400,1,1,0,0
20865340,1,1,0,0
20885328,1,1,0,0
20909340,1,1,0,0
20933362,1,1,0,0
20957357,1,1,0,0
20977354,1,1,0,0
20997353,1,1,0,0
21017383,1,1,0,0
21041369,1,1,0,0
21061322,1,1,0,0
21081351,1,1,0,0
21105376,1,1,0,0
21125391,1,1,0,0
21149315,1,1,0,0
21169322,1,1,0,0
21193357,1,1,0,0
21213389,1,1,0,0
21234156,1,1,0,0
21258152,1,1,0,0
21282164,1,1,0,0
21302173,1,1,0,0
21322139,1,1,0,0
21342166,1,1,0,0
21362151,1,1,0,0
21386149,1,1,0,0
21406136,1,1,0,0
21426162,1,1,0,0
21446891,1,1,0,0
21466929,1,1,0,0
21486928,1,1,0,0
21510916,1,1,0,0
21534951,1,1,0,0
21554945,1,1,0,0
21578892,1,1,0,0
21598978,1,1,0,0
21622970,1,1,0,0
21642979,1,1,0,0
21662936,1,1,0,0
21682936,1,1,0,0
21703722,1,1,0,0
21727721,1,1,0,0
21747722,1,1,0,0
21767715,1,1,0,0
21791757,1,1,0,0
21815721,1,1,0,0
21839800,1,1,0,0
21859759,1,1,0,0
21883759,1,1,0,0
21903759,1,1,0,0
21927757,1,1,0,0
21948519,1,1,0,0
21968516,1,1,0,0
21988540,1,1,0,0
22012517,1,1,0,0
22032547,1,1,0,0
22056519,1,1,0,0
22076577,1,1,0,0
22100521,1,1,0,0
22124522,1,1,0,0
22144519,1,1,0,0
22168564,1,1,0,0
22189477,1,1,0,0
22209390,1,1,0,0
22229395,1,1,0,0
22249373,1,1,0,0
22273404,1,1,0,0
22293355,1,1,0,0
22317395,1,1,0,0
22341323,1,1,0,0
22361317,1,1,0,0
22382187,1,1,0,0
22406133,1,1,0,0
22426125,1,1,0,0
22446144,1,1,0,0
22466147,1,1,0,0
22490169,1,1,0,0
22514091,1,1,0,0
22534095,1,1,0,0
22558092,1,1,0,0
22582097,1,1,0,0
22602921,1,1,0,0
22626953,1,1,0,0
22646974,1,1,0,0
22670933,1,1,0,0
22690915,1,1,0,0
22710921,1,1,0,0
22734948,1,1,0,0
22754956,1,1,0,0
22778918,1,1,0,0
22798915,1,1,0,0
22818915,1,1,0,0
22839729,1,1,0,0
22863730,1,1,0,0
22883722,1,1,0,0
22907722,1,1,0,0
22927730,1,1,0,0
22947722,1,1,0,0
22971743,1,1,0,0
22995806,1,1,0,0
23019728,1,1,0,0
23039734,1,1,0,0
23063779,1,1,0,0
23084545,1,1,0,0
23104551,1,1,0,0
23128517,1,1,0,0
23152529,1,1,0,0
23176528,1,1,0,0
23200554,1,1,0,0
23224519,1,1,0,0
23244587,1,1,0,0
23264570,1,1,0,0
23285341,1,1,0,0
23309363,1,1,0,0
23333408,1,1,0,0
23357317,1,1,0,0
23381352,1,1,0,0
23401330,1,1,0,0
23425340,1,1,0,0
23445337,1,1,0,0
23469353,1,1,0,0
23489366,1,1,0,0
23510154,1,1,0,0
23534173,1,1,0,0
23558099,1,1,0,0
23582141,1,1,0,0
23602138,1,1,0,0
23622138,1,1,0,0
23646091,1,1,0,0
23670171,1,1,0,0
23694094,1,1,0,0
23718139,1,1,0,0
23738134,1,1,0,0
23758921,1,1,0,0
23778915,1,1,0,0
23802952,1,1,0,0
23822927,1,1,0,0
23846915,1,1,0,0
23866915,1,1,0,0
23886921,1,1,0,0
23907733,1,1,0,0
23931749,1,1,0,0
23951750,1,1,0,0
23971766,1,1,0,0
23991729,1,1,0,0
24015729,1,1,0,0
24035730,1,1,0,0
24055733,1,1,0,0
24075733,1,1,0,0
24095722,1,1,0,0
24115723,1,1,0,0
24139774,1,1,0,0
24159789,1,1,0,0
24179790,1,1,0,0
24199765,1,1,0,0
24220520,1,1,0,0
24240518,1,1,0,0
24260528,1,1,0,0
24280534,1,1,0,0
24304518,1,1,0,0
24324534,1,1,0,0
24344525,1,1,0,0
24364574,1,1,0,0
24389360,1,1,0,0
24413353,1,1,0,0
24433316,1,1,0,0
24457434,1,1,0,0
24481291,1,1,0,0
24501292,1,1,0,0
24525323,1,1,0,0
24545365,1,1,0,0
24569369,1,1,0,0
24593402,1,1,0,0
24614121,1,1,0,0
24638151,1,1,0,0
24658154,1,1,0,0
24678118,1,1,0,0
24702140,1,1,0,0
24722118,1,1,0,0
24742122,1,1,0,0
24766185,1,1,0,0
24786172,1,1,0,0
24806156,1,1,0,0
24830155,1,1,0,0
24850116,1,1,0,0
24870922,1,1,0,0
24894962,1,1,0,0
24918916,1,1,0,0
24938915,1,1,0,0
24962927,1,1,0,0
24982941,1,1,0,0
25006915,1,1,0,0
25030915,1,1,0,0
25050915,1,1,0,0
25074917,1,1,0,0
25094940,1,1,0,0
25119736,1,1,0,0
25139730,1,1,0,0
25163767,1,1,0,0
25187722,1,1,0,0
25207723,1,1,0,0
25231733,1,1,0,0
25255722,1,1,0,0
25275722,1,1,0,0
25299728,1,1,0,0
25319733,1,1,0,0
25340532,1,1,0,0
25360518,1,1,0,0
25384542,1,1,0,0
25408526,1,1,0,0
25432581,1,1,0,0
25456519,1,1,0,0
25476518,1,1,0,0
25496525,1,1,0,0
25520550,1,1,0,0
25544519,1,1,0,0
25565291,1,1,0,0
25585291,1,1,0,0
25605339,1,1,0,0
25629300,1,1,0,0
25649326,1,1,0,0
25669321,1,1,0,0
25689329,1,1,0,0
25709306,1,1,0,0
25729319,1,1,0,0
25750155,1,1,0,0
25770119,1,1,0,0
25794147,1,1,0,0
25814124,1,1,0,0
25838155,1,1,0,0
25858155,1,1,0,0
25878118,1,1,0,0
25898123,1,1,0,0
25922156,1,1,0,0
25946121,1,1,0,0
25966155,1,1,0,0
25990200,1,1,0,0
26014915,1,1,0,0
26034915,1,1,0,0
26054915,1,1,0,0
26074920,1,1,0,0
26094915,1,1,0,0
26114922,1,1,0,0
26138942,1,1,0,0
26158942,1,1,0,0
26182935,1,1,0,0
26202915,1,1,0,0
26223722,1,1,0,0
26243725,1,1,0,0
26267761,1,1,0,0
26287774,1,1,0,0
26311744,1,1,0,0
26331725,1,1,0,0
26351725,1,1,0,0
26375809,1,1,0,0
26399739,1,1,0,0
26423725,1,1,0,0
26444531,1,1,0,0
26464498,1,1,0,0
26488493,1,1,0,0
26508566,1,1,0,0
26532499,1,1,0,0
26556549,1,1,0,0
26580515,1,1,0,0
26600510,1,1,0,0
26621350,1,1,0,0
26641400,1,1,0,0
26661352,1,1,0,0
26681343,1,1,0,0
26701353,1,1,0,0
26725439,1,1,0,0
26749315,1,1,0,0
26769315,1,1,0,0
26793369,1,1,0,0
26813412,1,1,0,0
26837375,1,1,0,0
26857317,1,1,0,0
26882121,1,1,0,0
26906156,1,1,0,0
26926157,1,1,0,0
26946147,1,1,0,0
26970144,1,1,0,0
26994202,1,1,0,0
27018118,1,1,0,0
27042156,1,1,0,0
27062165,1,1,0,0
27082139,1,1,0,0
27106119,1,1,0,0
27126119,1,1,0,0
27150934,1,1,0,0
27170915,1,1,0,0
27190937,1,1,0,0
27214915,1,1,0,0
27234915,1,1,0,0
27254918,1,1,0,0
27278915,1,1,0,0
27298915,1,1,0,0
27318929,1,1,0,0
27339734,1,1,0,0
27359744,1,1,0,0
27379698,1,1,0,0
27399699,1,1,0,0
27419696,1,1,0,0
27443715,1,1,0,0
27467731,1,1,0,0
27487707,1,1,0,0
27511759,1,1,0,0
27535692,1,1,0,0
27559759,1,1,0,0
27583707,1,1,0,0
27604516,1,1,0,0
27628516,1,1,0,0
27648511,1,1,0,0
27672529,1,1,0,0
27692528,1,1,0,0
27716558,1,1,0,0
27740565,1,1,0,0
27760604,1,1,0,0
27785323,1,1,0,0
27805322,1,1,0,0
27829356,1,1,0,0
27849363,1,1,0,0
27869374,1,1,0,0
27889355,1,1,0,0
27909373,1,1,0,0
27933327,1,1,0,0
27953372,1,1,0,0
27977363,1,1,0,0
27997356,1,1,0,0
28017370,1,1,0,0
28037377,1,1,0,0
28058120,1,1,0,0
28078127,1,1,0,0
28102118,1,1,0,0
28122126,1,1,0,0
28146185,1,1,0,0
28166138,1,1,0,0
28186159,1,1,0,0
28206164,1,1,0,0
28230141,1,1,0,0
28250953,1,1,0,0
28270955,1,1,0,0
28294932,1,1,0,0
28318944,1,1,0,0
28338972,1,1,0,0
28362921,1,1,0,0
28382921,1,1,0,0
28406954,1,1,0,0
28426942,1,1,0,0
28450915,1,1,0,0
28471705,1,1,0,0
28491698,1,1,0,0
28511691,1,1,0,0
28535700,1,1,0,0
28559728,1,1,0,0
28583709,1,1,0,0
28603712,1,1,0,0
28627723,1,1,0,0
28651711,1,1,0,0
28671781,1,1,0,0
28692523,1,1,0,0
28712523,1,1,0,0
28732531,1,1,0,0
28752520,1,1,0,0
28776557,1,1,0,0
28796521,1,1,0,0
28820526,1,1,0,0
28844546,1,1,0,0
28864546,1,1,0,0
28884544,1,1,0,0
28908517,1,1,0,0
28929363,1,1,0,0
28949340,1,1,0,0
28973392,1,1,0,0
28993394,1,1,0,0
29017322,1,1,0,0
29041343,1,1,0,0
29061340,1,1,0,0
29081338,1,1,0,0
29105370,1,1,0,0
29125337,1,1,0,0
29150126,1,1,0,0
