timestamp,safety_switch_available,safety_off,override_available,override_enabled
68418325,1,1,0,0
68438325,1,1,0,0
68458325,1,1,0,0
68479136,1,1,0,0
68499136,1,1,0,0
68523167,1,1,0,0
68547194,1,1,0,0
68567196,1,1,0,0
68591173,1,1,0,0
68615168,1,1,0,0
68639129,1,1,0,0
68659920,1,1,0,0
68683944,1,1,0,0
68703950,1,1,0,0
68727927,1,1,0,0
68751967,1,1,0,0
68771957,1,1,0,0
68791973,1,1,0,0
68815919,1,1,0,0
68839928,1,1,0,0
68860719,1,1,0,0
68880719,1,1,0,0
68900722,1,1,0,0
68924747,1,1,0,0
68944745,1,1,0,0
68964753,1,1,0,0
68988735,1,1,0,0
69012746,1,1,0,0
69033533,1,1,0,0
69057534,1,1,0,0
69077536,1,1,0,0
69097511,1,1,0,0
69121539,1,1,0,0
69145578,1,1,0,0
69169529,1,1,0,0
69193544,1,1,0,0
69217496,1,1,0,0
69238325,1,1,0,0
69258318,1,1,0,0
69282431,1,1,0,0
69302328,1,1,0,0
69322357,1,1,0,0
69346343,1,1,0,0
69370342,1,1,0,0
69394326,1,1,0,0
69418328,1,1,0,0
69439132,1,1,0,0
69459133,1,1,0,0
69479137,1,1,0,0
69503184,1,1,0,0
69527130,1,1,0,0
69547132,1,1,0,0
69571162,1,1,0,0
69591159,1,1,0,0
69615174,1,1,0,0
69639192,1,1,0,0
69659192,1,1,0,0
69679945,1,1,0,0
69703938,1,1,0,0
69723931,1,1,0,0
69747937,1,1,0,0
69771946,1,1,0,0
69791946,1,1,0,0
69815925,1,1,0,0
69835926,1,1,0,0
69856736,1,1,0,0
69876695,1,1,0,0
69896695,1,1,0,0
69916725,1,1,0,0
69940749,1,1,0,0
69964733,1,1,0,0
69988759,1,1,0,0
70012730,1,1,0,0
70032733,1,1,0,0
70053525,1,1,0,0
70073526,1,1,0,0
70097524,1,1,0,0
70117571,1,1,0,0
70137538,1,1,0,0
70161530,1,1,0,0
70185523,1,1,0,0
70209572,1,1,0,0
70230405,1,1,0,0
70250393,1,1,0,0
70274323,1,1,0,0
70294319,1,1,0,0
70318351,1,1,0,0
70342329,1,1,0,0
70366392,1,1,0,0
70386410,1,1,0,0
70406440,1,1,0,0
70430326,1,1,0,0
70454328,1,1,0,0
70474324,1,1,0,0
70495135,1,1,0,0
70515128,1,1,0,0
70539198,1,1,0,0
70563123,1,1,0,0
70587155,1,1,0,0
70611131,1,1,0,0
70635136,1,1,0,0
70655932,1,1,0,0
70675933,1,1,0,0
70699928,1,1,0,0
70723964,1,1,0,0
70748007,1,1,0,0
70771927,1,1,0,0
70796002,1,1,0,0
70819930,1,1,0,0
70843932,1,1,0,0
70864706,1,1,0,0
70884703,1,1,0,0
70904755,1,1,0,0
70928701,1,1,0,0
70948698,1,1,0,0
70972741,1,1,0,0
70996725,1,1,0,0
71016810,1,1,0,0
71040705,1,1,0,0
71065556,1,1,0,0
71085534,1,1,0,0
71109524,1,1,0,0
71129526,1,1,0,0
71149523,1,1,0,0
71169528,1,1,0,0
71193559,1,1,0,0
71217534,1,1,0,0
71237550,1,1,0,0
71258363,1,1,0,0
71278366,1,1,0,0
71302319,1,1,0,0
71322357,1,1,0,0
71346412,1,1,0,0
71370319,1,1,0,0
71390325,1,1,0,0
71414375,1,1,0,0
71438327,1,1,0,0
71462351,1,1,0,0
71483150,1,1,0,0
71503157,1,1,0,0
71523135,1,1,0,0
71547163,1,1,0,0
71567129,1,1,0,0
71591160,1,1,0,0
71615136,1,1,0,0
71639908,1,1,0,0
71659895,1,1,0,0
71683927,1,1,0,0
71703943,1,1,0,0
71723924,1,1,0,0
71747897,1,1,0,0
71767898,1,1,0,0
71791942,1,1,0,0
71811927,1,1,0,0
71831928,1,1,0,0
71851928,1,1,0,0
71872765,1,1,0,0
71892744,1,1,0,0
71912744,1,1,0,0
71932745,1,1,0,0
71956733,1,1,0,0
71980815,1,1,0,0
72000767,1,1,0,0
72020751,1,1,0,0
72040758,1,1,0,0
72061611,1,1,0,0
72081571,1,1,0,0
72105528,1,1,0,0
72129610,1,1,0,0
72153587,1,1,0,0
72177531,1,1,0,0
72201573,1,1,0,0
72221583,1,1,0,0
72241569,1,1,0,0
72265529,1,1,0,0
72289622,1,1,0,0
72310332,1,1,0,0
72334340,1,1,0,0
72358353,1,1,0,0
72382319,1,1,0,0
72406339,1,1,0,0
72426328,1,1,0,0
72450348,1,1,0,0
72471200,1,1,0,0
72491168,1,1,0,0
72511172,1,1,0,0
72531152,1,1,0,0
72551151,1,1,0,0
72575167,1,1,0,0
72599198,1,1,0,0
72623129,1,1,0,0
72643130,1,1,0,0
72663957,1,1,0,0
72687937,1,1,0,0
72711915,1,1,0,0
72735895,1,1,0,0
72759967,1,1,0,0
72783937,1,1,0,0
72803948,1,1,0,0
72827939,1,1,0,0
72847922,1,1,0,0
72871919,1,1,0,0
72892751,1,1,0,0
72916726,1,1,0,0
72936725,1,1,0,0
72956730,1,1,0,0
72980719,1,1,0,0
73000719,1,1,0,0
73024725,1,1,0,0
73044726,1,1,0,0
73068719,1,1,0,0
73093532,1,1,0,0
73117565,1,1,0,0
73137549,1,1,0,0
73157575,1,1,0,0
73181540,1,1,0,0
73201520,1,1,0,0
73221524,1,1,0,0
73245552,1,1,0,0
73265553,1,1,0,0
73289530,1,1,0,0
73310327,1,1,0,0
73334346,1,1,0,0
73354333,1,1,0,0
73378393,1,1,0,0
73402329,1,1,0,0
73422365,1,1,0,0
73446388,1,1,0,0
73466395,1,1,0,0
73487138,1,1,0,0
73511095,1,1,0,0
73531113,1,1,0,0
73555100,1,1,0,0
73575141,1,1,0,0
73595154,1,1,0,0
73619095,1,1,0,0
73639096,1,1,0,0
73663150,1,1,0,0
73683142,1,1,0,0
73703945,1,1,0,0
73723926,1,1,0,0
73743936,1,1,0,0
73767928,1,1,0,0
73791962,1,1,0,0
73811956,1,1,0,0
73831956,1,1,0,0
73855919,1,1,0,0
73879919,1,1,0,0
73900719,1,1,0,0
73920719,1,1,0,0
73940719,1,1,0,0
73964778,1,1,0,0
73988719,1,1,0,0
74012769,1,1,0,0
74036725,1,1,0,0
74060757,1,1,0,0
74080757,1,1,0,0
74101523,1,1,0,0
74125587,1,1,0,0
74149544,1,1,0,0
74169521,1,1,0,0
74193563,1,1,0,0
74217523,1,1,0,0
74241584,1,1,0,0
74265559,1,1,0,0
74285563,1,1,0,0
74306451,1,1,0,0
74330365,1,1,0,0
74350366,1,1,0,0
74374390,1,1,0,0
74394382,1,1,0,0
74418333,1,1,0,0
74438328,1,1,0,0
74458345,1,1,0,0
74479122,1,1,0,0
74499122,1,1,0,0
74519132,1,1,0,0
74539122,1,1,0,0
74559128,1,1,0,0
74579128,1,1,0,0
74603188,1,1,0,0
74627122,1,1,0,0
74651173,1,1,0,0
74675175,1,1,0,0
74699174,1,1,0,0
74719937,1,1,0,0
74739945,1,1,0,0
74763927,1,1,0,0
74787928,1,1,0,0
74807965,1,1,0,0
74831919,1,1,0,0
74851945,1,1,0,0
74871920,1,1,0,0
74895932,1,1,0,0
74915926,1,1,0,0
74936726,1,1,0,0
74960813,1,1,0,0
74984770,1,1,0,0
75004765,1,1,0,0
75028754,1,1,0,0
75052734,1,1,0,0
75072739,1,1,0,0
75096741,1,1,0,0
75117547,1,1,0,0
75137521,1,1,0,0
75161531,1,1,0,0
75185548,1,1,0,0
75209599,1,1,0,0
75229555,1,1,0,0
75249558,1,1,0,0
75273564,1,1,0,0
75297559,1,1,0,0
75317633,1,1,0,0
75338332,1,1,0,0
75362295,1,1,0,0
75382299,1,1,0,0
75406376,1,1,0,0
75426396,1,1,0,0
75446413,1,1,0,0
75470308,1,1,0,0
75494309,1,1,0,0
75518313,1,1,0,0
75539173,1,1,0,0
75563128,1,1,0,0
75587166,1,1,0,0
75607171,1,1,0,0
75631128,1,1,0,0
75655139,1,1,0,0
75675170,1,1,0,0
75695171,1,1,0,0
75719132,1,1,0,0
75743141,1,1,0,0
75763962,1,1,0,0
75788001,1,1,0,0
75807996,1,1,0,0
75827986,1,1,0,0
75851920,1,1,0,0
75875996,1,1,0,0
75900726,1,1,0,0
75920727,1,1,0,0
75940729,1,1,0,0
75964745,1,1,0,0
75988733,1,1,0,0
76012788,1,1,0,0
76032778,1,1,0,0
76052751,1,1,0,0
76076794,1,1,0,0
76101506,1,1,0,0
76121506,1,1,0,0
76145544,1,1,0,0
76165540,1,1,0,0
76189499,1,1,0,0
76209514,1,1,0,0
76233556,1,1,0,0
76257504,1,1,0,0
76281535,1,1,0,0
76305500,1,1,0,0
76325499,1,1,0,0
76346369,1,1,0,0
76366403,1,1,0,0
76390318,1,1,0,0
76414357,1,1,0,0
76434368,1,1,0,0
76458319,1,1,0,0
76478329,1,1,0,0
76502361,1,1,0,0
76522367,1,1,0,0
76543160,1,1,0,0
76563134,1,1,0,0
76587160,1,1,0,0
76611131,1,1,0,0
76631200,1,1,0,0
76655136,1,1,0,0
76679159,1,1,0,0
76703157,1,1,0,0
76727122,1,1,0,0
76747123,1,1,0,0
76767919,1,1,0,0
76787919,1,1,0,0
76807919,1,1,0,0
76831959,1,1,0,0
76851966,1,1,0,0
76875928,1,1,0,0
76899972,1,1,0,0
76920726,1,1,0,0
76940726,1,1,0,0
76964732,1,1,0,0
76988731,1,1,0,0
77008726,1,1,0,0
77028726,1,1,0,0
77048784,1,1,0,0
77072783,1,1,0,0
77092790,1,1,0,0
77112763,1,1,0,0
77137523,1,1,0,0
77161556,1,1,0,0
77181559,1,1,0,0
77205562,1,1,0,0
77229535,1,1,0,0
77249546,1,1,0,0
77273520,1,1,0,0
77297536,1,1,0,0
77318334,1,1,0,0
77338366,1,1,0,0
77358341,1,1,0,0
77382327,1,1,0,0
77406350,1,1,0,0
77426350,1,1,0,0
77450385,1,1,0,0
77470390,1,1,0,0
77490352,1,1,0,0
77514354,1,1,0,0
77534346,1,1,0,0
77555160,1,1,0,0
77579150,1,1,0,0
77603174,1,1,0,0
77627123,1,1,0,0
77647142,1,1,0,0
77667145,1,1,0,0
77691122,1,1,0,0
77711157,1,1,0,0
77731925,1,1,0,0
77755958,1,1,0,0
77779987,1,1,0,0
77799953,1,1,0,0
77823958,1,1,0,0
77843960,1,1,0,0
77867958,1,1,0,0
77887983,1,1,0,0
77907986,1,1,0,0
77928738,1,1,0,0
77948733,1,1,0,0
77968735,1,1,0,0
77992726,1,1,0,0
78016730,1,1,0,0
78040696,1,1,0,0
78060698,1,1,0,0
78084695,1,1,0,0
78104697,1,1,0,0
78124716,1,1,0,0
78145583,1,1,0,0
78169534,1,1,0,0
78193560,1,1,0,0
78217551,1,1,0,0
78241527,1,1,0,0
78265564,1,1,0,0
78285570,1,1,0,0
78309567,1,1,0,0
78333559,1,1,0,0
78354364,1,1,0,0
78378410,1,1,0,0
78402336,1,1,0,0
78426431,1,1,0,0
78446415,1,1,0,0
78470326,1,1,0,0
78494359,1,1,0,0
78518326,1,1,0,0
78542317,1,1,0,0
78563167,1,1,0,0
78583160,1,1,0,0
78603180,1,1,0,0
78627126,1,1,0,0
78651146,1,1,0,0
78675162,1,1,0,0
78695138,1,1,0,0
78715149,1,1,0,0
78735141,1,1,0,0
78755934,1,1,0,0
78775934,1,1,0,0
78796001,1,1,0,0
78819898,1,1,0,0
78839899,1,1,0,0
78859914,1,1,0,0
78883938,1,1,0,0
78903935,1,1,0,0
78923940,1,1,0,0
78947902,1,1,0,0
78968718,1,1,0,0
78988719,1,1,0,0
79012762,1,1,0,0
79036749,1,1,0,0
79056767,1,1,0,0
79080725,1,1,0,0
79100763,1,1,0,0
79124719,1,1,0,0
79148726,1,1,0,0
79169520,1,1,0,0
79189524,1,1,0,0
79209520,1,1,0,0
79229539,1,1,0,0
79253553,1,1,0,0
79273566,1,1,0,0
79297523,1,1,0,0
79317521,1,1,0,0
79341549,1,1,0,0
79361552,1,1,0,0
79382386,1,1,0,0
79402385,1,1,0,0
79422377,1,1,0,0
79442359,1,1,0,0
79462360,1,1,0,0
79486338,1,1,0,0
79506352,1,1,0,0
79530401,1,1,0,0
79554367,1,1,0,0
79575148,1,1,0,0
79599126,1,1,0,0
79623188,1,1,0,0
79643207,1,1,0,0
79667129,1,1,0,0
79691177,1,1,0,0
79711161,1,1,0,0
79735133,1,1,0,0
79755095,1,1,0,0
79775944,1,1,0,0
79795972,1,1,0,0
79815934,1,1,0,0
79839988,1,1,0,0
79859986,1,1,0,0
79883929,1,1,0,0
79907963,1,1,0,0
79927944,1,1,0,0
79947941,1,1,0,0
79968739,1,1,0,0
79988758,1,1,0,0
80008742,1,1,0,0
80032719,1,1,0,0
80052737,1,1,0,0
80076719,1,1,0,0
80096732,1,1,0,0
80120720,1,1,0,0
80144719,1,1,0,0
80164719,1,1,0,0
80184719,1,1,0,0
80205531,1,1,0,0
80229606,1,1,0,0
80253523,1,1,0,0
80277555,1,1,0,0
80301531,1,1,0,0
80321527,1,1,0,0
80345536,1,1,0,0
80365554,1,1,0,0
80386326,1,1,0,0
80406357,1,1,0,0
80426436,1,1,0,0
80446410,1,1,0,0
80466399,1,1,0,0
80486416,1,1,0,0
80510342,1,1,0,0
80534326,1,1,0,0
80554326,1,1,0,0
80574348,1,1,0,0
80595095,1,1,0,0
80619139,1,1,0,0
80639102,1,1,0,0
80659113,1,1,0,0
80683135,1,1,0,0
80703136,1,1,0,0
80723108,1,1,0,0
80747135,1,1,0,0
80771095,1,1,0,0
80791925,1,1,0,0
80811919,1,1,0,0
80835967,1,1,0,0
80855990,1,1,0,0
80879923,1,1,0,0
80903968,1,1,0,0
80927922,1,1,0,0
80951966,1,1,0,0
80975923,1,1,0,0
80995922,1,1,0,0
81016763,1,1,0,0
81040725,1,1,0,0
81060720,1,1,0,0
81084745,1,1,0,0
81104745,1,1,0,0
81128728,1,1,0,0
81152762,1,1,0,0
81172749,1,1,0,0
81192758,1,1,0,0
81216725,1,1,0,0
81237562,1,1,0,0
81261523,1,1,0,0
81281523,1,1,0,0
81305585,1,1,0,0
81329534,1,1,0,0
81353573,1,1,0,0
81373566,1,1,0,0
81393568,1,1,0,0
81414350,1,1,0,0
81438301,1,1,0,0
81458328,1,1,0,0
81482332,1,1,0,0
81506355,1,1,0,0
81526339,1,1,0,0
81550298,1,1,0,0
81574322,1,1,0,0
81595122,1,1,0,0
81619128,1,1,0,0
81643164,1,1,0,0
81663176,1,1,0,0
81687128,1,1,0,0
81711179,1,1,0,0
81731154,1,1,0,0
81755164,1,1,0,0
81775170,1,1,0,0
81795165,1,1,0,0
81815919,1,1,0,0
81835928,1,1,0,0
81859921,1,1,0,0
81879924,1,1,0,0
81903956,1,1,0,0
81927920,1,1,0,0
81947974,1,1,0,0
81971927,1,1,0,0
81991925,1,1,0,0
82011928,1,1,0,0
82032777,1,1,0,0
82052801,1,1,0,0
82076740,1,1,0,0
82096727,1,1,0,0
82120760,1,1,0,0
82140753,1,1,0,0
82164767,1,1,0,0
82184733,1,1,0,0
82208810,1,1,0,0
82229546,1,1,0,0
82253530,1,1,0,0
82277534,1,1,0,0
82301523,1,1,0,0
82321524,1,1,0,0
82341527,1,1,0,0
82365499,1,1,0,0
82385501,1,1,0,0
82405499,1,1,0,0
82425534,1,1,0,0
82446372,1,1,0,0
82466337,1,1,0,0
82486319,1,1,0,0
82506403,1,1,0,0
82530324,1,1,0,0
82550319,1,1,0,0
82574354,1,1,0,0
82598403,1,1,0,0
82622319,1,1,0,0
82643127,1,1,0,0
82667161,1,1,0,0
82691122,1,1,0,0
82715122,1,1,0,0
82735125,1,1,0,0
82759122,1,1,0,0
82779122,1,1,0,0
82803158,1,1,0,0
82827205,1,1,0,0
82847191,1,1,0,0
82867958,1,1,0,0
82891925,1,1,0,0
82915956,1,1,0,0
82935988,1,1,0,0
82955991,1,1,0,0
82979925,1,1,0,0
83003919,1,1,0,0
83023937,1,1,0,0
83044772,1,1,0,0
83064737,1,1,0,0
83088859,1,1,0,0
83108784,1,1,0,0
83132764,1,1,0,0
83156753,1,1,0,0
83180726,1,1,0,0
83204764,1,1,0,0
83224766,1,1,0,0
83244765,1,1,0,0
83265545,1,1,0,0
83289506,1,1,0,0
83313514,1,1,0,0
83333531,1,1,0,0
83357539,1,1,0,0
83377511,1,1,0,0
83397542,1,1,0,0
83421540,1,1,0,0
83445499,1,1,0,0
83465513,1,1,0,0
83486364,1,1,0,0
83506369,1,1,0,0
83530326,1,1,0,0
83554348,1,1,0,0
83574353,1,1,0,0
83594358,1,1,0,0
83614375,1,1,0,0
83638329,1,1,0,0
83662374,1,1,0,0
83683126,1,1,0,0
83703137,1,1,0,0
83727159,1,1,0,0
83747129,1,1,0,0
83767134,1,1,0,0
83787129,1,1,0,0
83811189,1,1,0,0
83831161,1,1,0,0
83855163,1,1,0,0
83876007,1,1,0,0
83899938,1,1,0,0
83919944,1,1,0,0
83939941,1,1,0,0
83959937,1,1,0,0
83983932,1,1,0,0
84003976,1,1,0,0
84027929,1,1,0,0
84048695,1,1,0,0
84072727,1,1,0,0
84096738,1,1,0,0
84120719,1,1,0,0
84140781,1,1,0,0
84164698,1,1,0,0
84184759,1,1,0,0
84208737,1,1,0,0
84232789,1,1,0,0
84252809,1,1,0,0
84273524,1,1,0,0
84297522,1,1,0,0
84317523,1,1,0,0
84341583,1,1,0,0
84361564,1,1,0,0
84385528,1,1,0,0
84409580,1,1,0,0
84433522,1,1,0,0
84458326,1,1,0,0
84482352,1,1,0,0
84506329,1,1,0,0
84530398,1,1,0,0
84550402,1,1,0,0
84570386,1,1,0,0
84590358,1,1,0,0
84610357,1,1,0,0
84634361,1,1,0,0
84658398,1,1,0,0
84682329,1,1,0,0
84703164,1,1,0,0
84723162,1,1,0,0
84747139,1,1,0,0
84767129,1,1,0,0
84787130,1,1,0,0
84807147,1,1,0,0
84831147,1,1,0,0
84851153,1,1,0,0
84871911,1,1,0,0
84895894,1,1,0,0
84915950,1,1,0,0
84939941,1,1,0,0
84959895,1,1,0,0
84979897,1,1,0,0
84999975,1,1,0,0
85023964,1,1,0,0
85043909,1,1,0,0
85067959,1,1,0,0
85088751,1,1,0,0
85112719,1,1,0,0
85136764,1,1,0,0
85156735,1,1,0,0
85176752,1,1,0,0
85196746,1,1,0,0
85216745,1,1,0,0
85236747,1,1,0,0
85261524,1,1,0,0
85281526,1,1,0,0
85305520,1,1,0,0
85325535,1,1,0,0
85345543,1,1,0,0
85365574,1,1,0,0
85385570,1,1,0,0
85405538,1,1,0,0
85425546,1,1,0,0
85445550,1,1,0,0
85469535,1,1,0,0
85489527,1,1,0,0
85510322,1,1,0,0
85530319,1,1,0,0
85554324,1,1,0,0
85574341,1,1,0,0
85594329,1,1,0,0
85618341,1,1,0,0
85638325,1,1,0,0
85662340,1,1,0,0
85686399,1,1,0,0
85707162,1,1,0,0
85727163,1,1,0,0
85751130,1,1,0,0
85771129,1,1,0,0
85791130,1,1,0,0
85811129,1,1,0,0
85835160,1,1,0,0
85855161,1,1,0,0
85879130,1,1,0,0
85899129,1,1,0,0
85919906,1,1,0,0
85943913,1,1,0,0
85963940,1,1,0,0
85987896,1,1,0,0
86011932,1,1,0,0
86035926,1,1,0,0
86055958,1,1,0,0
86079919,1,1,0,0
86100726,1,1,0,0
86120727,1,1,0,0
86144758,1,1,0,0
86168726,1,1,0,0
86188726,1,1,0,0
86212764,1,1,0,0
86232759,1,1,0,0
86252765,1,1,0,0
86272766,1,1,0,0
86296729,1,1,0,0
86320761,1,1,0,0
86341601,1,1,0,0
86365530,1,1,0,0
86389529,1,1,0,0
86409560,1,1,0,0
86429575,1,1,0,0
86449551,1,1,0,0
86473536,1,1,0,0
86497540,1,1,0,0
86518319,1,1,0,0
86542362,1,1,0,0
86566356,1,1,0,0
86590341,1,1,0,0
86610380,1,1,0,0
86630366,1,1,0,0
86654321,1,1,0,0
86678355,1,1,0,0
86698333,1,1,0,0
86719111,1,1,0,0
86739121,1,1,0,0
86763182,1,1,0,0
86783169,1,1,0,0
86807130,1,1,0,0
86831164,1,1,0,0
86851133,1,1,0,0
86875109,1,1,0,0
86895095,1,1,0,0
86915957,1,1,0,0
86939944,1,1,0,0
86959988,1,1,0,0
86983920,1,1,0,0
87007925,1,1,0,0
87027940,1,1,0,0
87047946,1,1,0,0
87071924,1,1,0,0
87091919,1,1,0,0
87111931,1,1,0,0
87135931,1,1,0,0
87156738,1,1,0,0
87180758,1,1,0,0
87204751,1,1,0,0
87228821,1,1,0,0
87248809,1,1,0,0
87272731,1,1,0,0
87296767,1,1,0,0
87320733,1,1,0,0
87341522,1,1,0,0
87361529,1,1,0,0
87385521,1,1,0,0
87405524,1,1,0,0
87425524,1,1,0,0
87449528,1,1,0,0
87469575,1,1,0,0
87493531,1,1,0,0
87517584,1,1,0,0
87538330,1,1,0,0
87558326,1,1,0,0
87582302,1,1,0,0
87606371,1,1,0,0
87626395,1,1,0,0
87650303,1,1,0,0
87670295,1,1,0,0
87694295,1,1,0,0
87714313,1,1,0,0
87735125,1,1,0,0
87759185,1,1,0,0
87783135,1,1,0,0
87803163,1,1,0,0
87827161,1,1,0,0
87851133,1,1,0,0
87871134,1,1,0,0
87891130,1,1,0,0
87915149,1,1,0,0
87939132,1,1,0,0
87959128,1,1,0,0
87979925,1,1,0,0
87999930,1,1,0,0
88023928,1,1,0,0
88043950,1,1,0,0
88063968,1,1,0,0
88087920,1,1,0,0
88111957,1,1,0,0
88131938,1,1,0,0
88155957,1,1,0,0
88179923,1,1,0,0
88200731,1,1,0,0
88224781,1,1,0,0
88244765,1,1,0,0
88264786,1,1,0,0
88288729,1,1,0,0
88312734,1,1,0,0
88336727,1,1,0,0
88360770,1,1,0,0
88381520,1,1,0,0
88401525,1,1,0,0
88425572,1,1,0,0
88449540,1,1,0,0
88473536,1,1,0,0
88493538,1,1,0,0
88513541,1,1,0,0
88537503,1,1,0,0
88558318,1,1,0,0
88578327,1,1,0,0
88598318,1,1,0,0
88622349,1,1,0,0
88646360,1,1,0,0
88670342,1,1,0,0
88690319,1,1,0,0
88714326,1,1,0,0
88734333,1,1,0,0
88759122,1,1,0,0
88783148,1,1,0,0
88807122,1,1,0,0
88827122,1,1,0,0
88851174,1,1,0,0
88875123,1,1,0,0
88899145,1,1,0,0
88923199,1,1,0,0
88947129,1,1,0,0
88967153,1,1,0,0
88987925,1,1,0,0
89011946,1,1,0,0
89031964,1,1,0,0
89055929,1,1,0,0
89079961,1,1,0,0
89099986,1,1,0,0
89123926,1,1,0,0
89147919,1,1,0,0
89167928,1,1,0,0
89187949,1,1,0,0
89208730,1,1,0,0
89228726,1,1,0,0
89248748,1,1,0,0
89272758,1,1,0,0
89292762,1,1,0,0
89316726,1,1,0,0
89340753,1,1,0,0
89360727,1,1,0,0
89384741,1,1,0,0
89405572,1,1,0,0
89425506,1,1,0,0
89449560,1,1,0,0
89473513,1,1,0,0
89493499,1,1,0,0
89517532,1,1,0,0
89541539,1,1,0,0
89565499,1,1,0,0
89585501,1,1,0,0
89609520,1,1,0,0
89630369,1,1,0,0
89650386,1,1,0,0
89674372,1,1,0,0
89694354,1,1,0,0
89718406,1,1,0,0
89738390,1,1,0,0
89758398,1,1,0,0
89782326,1,1,0,0
89802369,1,1,0,0
89826377,1,1,0,0
89851124,1,1,0,0
89875123,1,1,0,0
89895140,1,1,0,0
89915122,1,1,0,0
89935122,1,1,0,0
89955139,1,1,0,0
89975155,1,1,0,0
89999133,1,1,0,0
90019920,1,1,0,0
90043962,1,1,0,0
90063935,1,1,0,0
90083934,1,1,0,0
90103920,1,1,0,0
90128000,1,1,0,0
90148006,1,1,0,0
90167926,1,1,0,0
90191961,1,1,0,0
90212695,1,1,0,0
90236731,1,1,0,0
90260714,1,1,0,0
90280696,1,1,0,0
90300698,1,1,0,0
90324722,1,1,0,0
90344734,1,1,0,0
90368698,1,1,0,0
90392735,1,1,0,0
90412732,1,1,0,0
90436702,1,1,0,0
90457595,1,1,0,0
90477562,1,1,0,0
90501522,1,1,0,0
90521523,1,1,0,0
90545579,1,1,0,0
90565562,1,1,0,0
90589526,1,1,0,0
90609527,1,1,0,0
90630329,1,1,0,0
90650327,1,1,0,0
90670326,1,1,0,0
90694369,1,1,0,0
90714365,1,1,0,0
90734367,1,1,0,0
90758339,1,1,0,0
90782341,1,1,0,0
90802353,1,1,0,0
91047901,1,1,0,0
91067895,1,1,0,0
91087899,1,1,0,0
91111938,1,1,0,0
91131934,1,1,0,0
91151938,1,1,0,0
91171945,1,1,0,0
91195897,1,1,0,0
91216756,1,1,0,0
91240726,1,1,0,0
91264722,1,1,0,0
91288719,1,1,0,0
91308725,1,1,0,0
91328725,1,1,0,0
91348726,1,1,0,0
91372732,1,1,0,0
91392790,1,1,0,0
91416725,1,1,0,0
91436726,1,1,0,0
91457522,1,1,0,0
91481549,1,1,0,0
91501556,1,1,0,0
91525532,1,1,0,0
91545539,1,1,0,0
91569604,1,1,0,0
91593528,1,1,0,0
91613521,1,1,0,0
91637543,1,1,0,0
91657562,1,1,0,0
91681524,1,1,0,0
91702327,1,1,0,0
91722333,1,1,0,0
91746354,1,1,0,0
91766364,1,1,0,0
91786388,1,1,0,0
91806406,1,1,0,0
91830326,1,1,0,0
91851175,1,1,0,0
91871177,1,1,0,0
91891121,1,1,0,0
91915099,1,1,0,0
91935118,1,1,0,0
91959161,1,1,0,0
91983186,1,1,0,0
92007129,1,1,0,0
92027137,1,1,0,0
92047138,1,1,0,0
92071106,1,1,0,0
92095918,1,1,0,0
92115919,1,1,0,0
92135918,1,1,0,0
92159918,1,1,0,0
92183929,1,1,0,0
92203920,1,1,0,0
92227985,1,1,0,0
92247951,1,1,0,0
92267932,1,1,0,0
92288798,1,1,0,0
92312741,1,1,0,0
92336744,1,1,0,0
92360719,1,1,0,0
92380720,1,1,0,0
92400719,1,1,0,0
92424740,1,1,0,0
92444761,1,1,0,0
92468732,1,1,0,0
92492719,1,1,0,0
92516735,1,1,0,0
92537575,1,1,0,0
92561520,1,1,0,0
92585568,1,1,0,0
92605583,1,1,0,0
92629525,1,1,0,0
92649524,1,1,0,0
92673569,1,1,0,0
92694332,1,1,0,0
92714333,1,1,0,0
92734337,1,1,0,0
92758339,1,1,0,0
92778326,1,1,0,0
92798326,1,1,0,0
92818329,1,1,0,0
92842335,1,1,0,0
92862352,1,1,0,0
92886358,1,1,0,0
92911095,1,1,0,0
92931110,1,1,0,0
92951140,1,1,0,0
92971161,1,1,0,0
92995147,1,1,0,0
93019122,1,1,0,0
93043159,1,1,0,0
93067127,1,1,0,0
93091160,1,1,0,0
93111977,1,1,0,0
93131968,1,1,0,0
93151965,1,1,0,0
93171984,1,1,0,0
93195967,1,1,0,0
93215964,1,1,0,0
93239928,1,1,0,0
93259931,1,1,0,0
93283935,1,1,0,0
93308719,1,1,0,0
93332760,1,1,0,0
93352745,1,1,0,0
93376726,1,1,0,0
93396719,1,1,0,0
93420785,1,1,0,0
93444730,1,1,0,0
93468755,1,1,0,0
93488721,1,1,0,0
93512816,1,1,0,0
93532809,1,1,0,0
93553550,1,1,0,0
93577526,1,1,0,0
93597524,1,1,0,0
93621565,1,1,0,0
93641566,1,1,0,0
93665522,1,1,0,0
93685524,1,1,0,0
93706348,1,1,0,0
93730323,1,1,0,0
93750343,1,1,0,0
93774334,1,1,0,0
93798309,1,1,0,0
93818346,1,1,0,0
93842413,1,1,0,0
93862440,1,1,0,0
93886349,1,1,0,0
93906382,1,1,0,0
93927124,1,1,0,0
93947122,1,1,0,0
93971152,1,1,0,0
93991148,1,1,0,0
94015129,1,1,0,0
94035127,1,1,0,0
94059202,1,1,0,0
94083132,1,1,0,0
94103159,1,1,0,0
94127136,1,1,0,0
94147927,1,1,0,0
94167953,1,1,0,0
94191943,1,1,0,0
94211953,1,1,0,0
94235932,1,1,0,0
94256032,1,1,0,0
